0,1,2,3,4,5,6,7,8,9,10,11,Status
-1.123509857847354,0.6183417666199819,-1.9022452423038763,-0.06058146346876763,1.2901299977806047,-1.371722939187241,0.6150229508707823,-0.6182314958010175,0.41582203158430414,-0.10507653171386548,0.3807700492237658,-0.355114199554667,1
0.5455664741102634,-1.1518498072931986,-0.300366514853447,0.6210295364974506,-0.16085938030996932,-0.2132978069816178,-0.2936283063373756,-0.15250906478729936,0.34301309821115517,-0.1490324725970462,0.10342071804235903,-0.4679966291435874,1
3.0301695729307943,-1.522930828311976,1.2109245471612093,-1.651434567187275,-0.8107456591650548,-0.19322000583557322,1.3419283295803046,1.9091020157140317,0.20523651926062214,-0.6048802884842518,-0.5377003021322229,-0.200440039660991,1
-1.5739599842908947,0.8783862050196903,-2.0293251947191173,0.10651109082672147,-0.107956497582224,-1.0059465157496599,0.6353751599157854,-0.442315202121729,0.5165845953418879,0.07825664872990098,0.5225804864020239,0.6990249714195499,1
-0.1883269491319417,0.7106311824728132,-1.913211893229654,0.3563588345995549,-1.4707841917349727,-0.35533355783715886,0.38401119678494733,-0.35220237131153365,1.0047834810200293,0.01907066133184364,0.9570247151382422,-0.5329594800144047,1
-1.5398536222001928,0.5107989562518633,0.6312143937930613,-1.652536140465555,-0.4007976082131929,-0.9397113693909225,-1.6839670490337117,-0.41149749521757734,-1.317880481815421,0.4713170188608913,0.004494573719039486,0.14483043305523527,1
-2.68066449915119,-1.5033113582731457,0.5128870475535265,0.5655543810256272,0.6316267742055766,0.6475012639302472,-0.9269842487235382,0.142332144517602,0.446291911616025,-0.36363950441165027,0.5262274304019294,-0.5575665579530799,1
-0.6680971772555646,-0.3730299479262394,-0.6622930041251277,0.6056065405047297,-0.9366387015014022,0.5274436471262224,-0.7064136146442638,0.001293419768068767,1.2583558979487266,-0.2879262724099165,1.423323931007572,-1.8139576077202482,0
5.863780922843188,-0.7467919894137862,0.224916602723794,-1.3231589804088724,-2.3122596455472153,-1.0986007257197912,1.173643602711367,2.050962548950233,0.15665997782293137,-0.2033281280106084,-1.0015224997382717,-0.9127995317212059,1
3.756299049492676,-4.307538197276646,1.98622557951558,0.7937840153107749,0.25256155082365,0.9343860999080698,-0.4267251631554837,-0.0279986844884309,0.606869728971609,-0.44516955694694926,2.3622884675548996,4.964846206803691,1
-1.9158904127401402,-0.0007366427848225951,0.6003593418439724,-2.1305953692524082,1.5652010631674513,0.5279821761955847,2.4888863189938606,-2.235607613064567,-0.2582594030478063,0.9138604730741083,0.7953377598986195,0.009618862620158819,0
1.885019157063208,1.6800090156325218,-3.0335074192069618,0.5019270977325384,-1.0783843850460093,2.8019284543673804,-0.17915285390721483,0.40310673308612266,-1.0539095709245945,-0.033837132699187276,-1.3418242442674888,0.8143063227516744,1
0.03320503916659955,0.29925117043870825,-1.761325154387223,0.06687379038360326,-0.3708633233776639,-0.5557335376103356,1.0333334642959746,-0.7351702294162552,0.7302482286929064,-0.1133213476853102,0.5601933415637088,-0.37509096802142394,1
1.037936718061098,0.2634775506160067,-1.5871671839759038,0.40155149129595646,1.2282556296800096,-1.6920062241532525,-0.5487529529235848,-0.21985494037833597,0.6284961605303462,-0.09084783232082948,0.7322498638826164,-1.2586459533311254,1
